hum_prot,hum_prot_name,study_name,bacterial_cluster,bacterial_gene_names,phylum,class,order,family,genus,species
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__Mitsuokella_multacida
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__Mitsuokella_jalaludinii
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_haemolyticus
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_faecium
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_epidermidis
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_raffinolactis
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_dispar
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sobrinus
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_lutetiensis
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantarius
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gallolyticus
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Anaerococcus,s__Anaerococcus_vaginalis
P06239,{'LCK'},FengQ_2015,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_equorum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_wexlerae
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_obeum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus_comes
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus_comes_CAG_19
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_lactaris
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__Dorea_longicatena_CAG_42
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Ruminococcus_gnavus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__Dorea_longicatena
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Ruminococcus_torques
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_CAG_471
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Hungatella,s__Hungatella_hathewayi
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_sp_CAG_257
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Lachnoclostridium_sp_An298
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Sellimonas,s__Sellimonas_intestinalis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_hydrogenotrophica
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_hydrogenotrophica_CAG_147
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_producta
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_coccoides
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_424
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Lachnoclostridium_sp_An118
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Lactonifactor,s__Lactonifactor_longoviformis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_sp_An249
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Blautia_hansenii
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_D5
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_180
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_bicirculans
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified,s__Eubacterium_siraeum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_callidus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_CAG_303
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_OM08_24
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus_eutactus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_488
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_563
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_786
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_632
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_579
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_590
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_330
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified,s__Eubacterium_rectale
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_hallii_CAG_12
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_hominis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_inulinivorans
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_inulinivorans_CAG_15
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_faecis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_hallii
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_intestinalis_CAG_13
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_intestinalis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Ruminococcus_torques
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__Butyrivibrio_crossotus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__Butyrivibrio_crossotus_CAG_259
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_253
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_An11
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_411
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter_saccharivorans
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_bromii
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_403
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_saccharolyticum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_299
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes,s__Anaerostipes_hadrus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Tyzzerella,s__Tyzzerella_nexilis
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_ramulus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Murimonas,s__Murimonas_intestini
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_110
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_170
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_eligens_CAG_72
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_eligens
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira_pectinoschiza
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_534
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_disporicum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_celatum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_251
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus,s__Anaerotruncus_sp_CAG_528
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_94
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__Dorea_longicatena
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_bolteae
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_citroniae
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_asparagiforme
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Hungatella,s__Hungatella_hathewayi
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_lavalense
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_clostridioforme
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_aldenense
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified,s__Clostridiales_bacterium_1_7_47FAA
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_saccharolyticum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_chh4_2
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus_catus
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_ventriosum
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium_lactatiformans
P06239,{'LCK'},ZellerG_2014,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger_sp_An194
